record_id,date,description,Matches Homeless/Encampment Filter,Camp,Vehicle,Individual,Active Camp,Abandoned Camp,Transient Camp,Abandoned Vehicle,Mental Health Crisis,Neutral Presence,Daily Activities,Using Drugs,geometry
32096,2021-11-06 12:14:00,Huge encampment ease of haunted trail/,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.156891667 32.727721667)
54974,2022-12-16 09:50:00,Homeless blocking the sidewalk also has a lot of trash around him,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.153878599 32.717211438)
541,2018-10-30 17:36:00,"Campsite 32.758597, -117.192356",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.163219188 32.7470609420001)
53723,2022-11-27 11:12:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.211779904 32.744141982)
45375,2022-09-29 09:52:00,"Huge blue tent at the corner of 17th & F Street blocking the sidewalk, trash, alcohol bottles",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.148582041 32.713685969)
13385,2023-03-31 21:34:00+00:00,Encampment on sidewalk and trash,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1578668 32.7147283050485)
429,2021-12-12 09:16:00,"There is homeless encampment.  They are on the north west corner of Central ave and Orange ave, and have taken possession of the bridge. They have stolen recycled bins and trash bins. they are blocking the sidewalk. Schools near by and children  or the p",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.108406958 32.75327037)
5961,2022-01-26 20:14:00,Sports Arena Encampment - it?s getting worse & they are getting bolder!!! PLEASE MOVE THE ENCAMPMENT,True,True,False,False,False,False,False,False,False,False,True,False,POINT (-117.199624444 32.7480862080001)
44094,2023-09-13 23:19:00+00:00,Someone came from another neighborhood and parked this van in front of my house then they came back a week later and moved it so they won?t be ticked. It has been in front of my house several times now at this address.  Looks like someone is living in it like homeless.,True,True,True,False,False,False,True,False,False,False,True,False,POINT (-117.1014919 32.8255468)
13323,2022-03-22 16:59:00,Homeless,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.162143965 32.7335795930001)
40565,2023-08-24 14:50:00+00:00,Homeless incampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1152697 32.8127971543855)
3378,2023-01-23 11:08:00+00:00,"Some Homeless person brought all of this TRASH on the... ""E ""Street block across from Idea1 apartments. WE DON'T  WANT ENCAMPMENTS.WE NEED THIS CLEANED AND CLEARED OUT TO PREVENT MORE ENCAMPMENTS.  THIS BLOCK NEEDS TO STAY CLEARED AT ALL TIMES!!",True,True,False,True,False,False,False,False,False,False,False,False,POINT (-117.1537133 32.7147303594797)
5694,2020-04-08 15:01:00,Two homeless people will dog at 5047 University Ave,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.08587501 32.7483930000001)
3499,2023-01-26 18:48:00+00:00,Prohibited tent,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1264039 32.7571107183556)
4894,2021-02-08 09:11:00,Encampment on 8th and F st by the Salvation Army building.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.157525 32.71374667)
31497,2022-07-15 11:31:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.060093166 32.764713332)
35123,2023-08-01 23:21:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1922962 32.7475981293334)
31322,2023-07-16 16:56:00+00:00,Camping on beach over 3 days  by tourmaline parking,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.262417 32.8053735326054)
48873,2023-10-03 03:14:00+00:00,2 people camping out in our driveway on the alley side.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1140062 32.7502059)
13094,2022-03-24 14:49:00,"3 Homeless passed out on sidewalk, trash everywhere, homeless all around Walgreens, disgusting",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.206928039 32.7495326870001)
35041,2022-07-28 21:18:00,Homeless tent city on fiesta island- new tent every day this week  One tent- east side- has a small kitchen  set up. Could pose danger to elderly or single ladies that walk dogs.,True,True,False,False,True,False,False,False,False,False,True,False,POINT (-117.209543475 32.7686769310001)
9296,2021-03-19 10:12:00,Return of encampment on robyns egg trail. About 15 yards south of trail corresponding to property at 1812 Washington Place. Attached photo of painted rock and storm drain shows where to walk south 10 to 15 yards up to slope to encampment. Thank you. Feel,True,True,False,False,False,False,False,False,False,False,True,False,POINT (-117.180227734 32.7493538740001)
21792,2023-05-22 01:33:00+00:00,Encampment - dumping trash in creek,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0805791 32.7440205078283)
40235,2023-08-24 17:44:00+00:00,HUGE tent on South C Street for WEEKS!,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1559419 32.716672151519)
1972,2021-10-05 07:21:00,Unattended encampment blocking sidewalk access for pedestrians. Located park & 11 southeast corner on k to imperial walk path,True,True,False,False,False,True,False,True,False,False,True,False,POINT (-117.153672479 32.7080513550001)
38431,2022-08-25 07:39:00,Salvation Army Thrift Store Homeless Camp Rolando Village,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.049817918 32.768553302)
5932,2022-01-21 12:08:00,"There are at least 5 vehicles parked on Hornblend between Cass and Bayard that have not moved in at least 3 weeks. One is a white Lexus, one is a small van with a camper shell, one is a large black painted passenger commercial van with expired registrati",True,True,True,False,False,False,True,False,False,False,True,False,POINT (-117.2524782 32.7964047)
63188,2023-12-19 08:49:00+00:00,"Tent, across South of 350 W.Ash.",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1663851 32.7197811220532)
22884,2022-05-23 08:54:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.179420231 32.738353262)
14076,2021-05-21 11:29:00,Homeless guy with basket standing/hanging out in front of complex in residential area,True,True,False,True,False,False,False,False,False,True,False,False,POINT (-117.245216955 32.750618075)
15854,2022-04-06 11:59:00,"4747 Pacific HWY Hello, Hello, My Name is James T Boardman, Manager of EZ8 Motel in Old Town at 4747 Pacific HWY, San Diego.  Phone 619-294-2512.My staff and I, as well as some Guests, have seen some of these people in RV, campers, take their waste in ga",True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.2018107 32.7590452000001)
53766,2023-10-27 15:22:00+00:00,Tent blocking sidewalk on 14th & L,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.15234 32.70701)
1227,2023-01-10 03:29:00+00:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0581738 32.7663677572917)
41786,2022-09-02 08:51:00,Van street camping with expired plates,True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.244185954 32.749606827)
43025,2023-09-06 23:25:00+00:00,"My first report was incorrectly closed with a response of ?no violation?. There were 1-2 days when these men randomly moved elsewhere but they came right back. (Of note, they always move for a few hours on Sunday mornings but return by Sunday afternoon.) There are 2 men camped here 99.9 percent of the time. One sleeps on the church steps with his belongings, wheelchair, and shopping cart spilling onto the sidewalk. The other sleeps at the church?s adjacent preschool around the corner. They walk back and forth to the corner of 7th and litter that area with trash and food debris. They make lewd comments to passersby, especially women. I have to walk by here with my dogs early am and late pm and do not feel safe. As previously mentioned, there is a preschool around the corner from their main location and one of them sleeps on the preschool grounds nightly. With respect, I invested my life savings to buy property in San Diego and exorbitant property taxes along with it. I see none of that money working for me.",True,True,False,False,False,False,True,False,False,True,True,False,POINT (-117.1592054 32.745198532389)
28853,2022-07-01 07:58:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.158267882 32.7137749230001)
22065,2023-05-25 23:20:00+00:00,Encampment liberty station NTC park,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2147762 32.7341719408444)
17307,2022-04-19 07:59:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.173750131 32.8390515360001)
42272,2022-09-25 11:45:00,Encampment has been here for months and now it?s killing the tree,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.197248313 32.759592431)
62137,2023-12-14 17:47:00+00:00,Sidewalk completely blocked again by large number of tents,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1532446 32.7148211345123)
28436,2021-09-22 06:54:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.105926536 32.7488526380001)
3315,2022-01-11 09:49:00,Homeless encampment with fire.  Fire has been extinguished.  RP is SDFD.  in ravine near Cardinal health,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1597926 32.7763922)
3193,2023-01-24 18:32:00+00:00,Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD. In canyon area.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.118337 32.7117962030667)
51951,2023-10-19 04:28:00+00:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1527933 32.710907365171)
16429,2020-08-18 08:10:00,Overnight camping littering urinating drinking possibly selling drugs. White dodge van license plates 8FCE759.,True,True,True,False,False,False,False,False,False,False,False,True,POINT (-117.251887419 32.749957136)
44620,2022-10-03 17:47:00,Transient camp,True,True,False,False,False,False,True,False,False,False,False,False,POINT (-117.075096479 33.0226176130001)
2803,2022-01-10 12:29:00,Transient camp and fire hazard,True,True,False,False,False,False,True,False,False,False,False,False,POINT (-117.115450054 32.8116649500001)
32995,2023-07-19 16:57:00+00:00,"People, debris and shopping carts completely blocking the sidewalk forcing me to walk in the street with my walker (rollator). One person smoking a substance, possibly crack because he used a small glass pipe and behaved oddly. This is on the west side of 10th Ave just south of C St. Thanks for talking to these campers!",True,True,False,True,True,False,False,False,False,False,True,True,POINT (-117.1556305 32.7163006809466)
35869,2021-12-13 07:34:00,Homeless encampment in the middle of North Park Community Park. Trash spread out,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.134615085 32.752612709)
23199,2022-05-21 11:41:00,Homeless activity in Gated Community,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.101024153 32.776157347)
59495,2023-11-29 16:06:00+00:00,Homeless encampment at Vine St under freeway,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1783188 32.7397663297117)
23955,2022-05-25 07:50:00,Illegal camping growing encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.159337733 32.7404128920001)
51659,2022-11-04 14:28:00,Encampment on 14th and F,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.151505069 32.713568009)
41405,2023-08-30 23:43:00+00:00,"Homeless encampment, near school Homeless encampment, near school",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1630049 32.7230558581063)
11084,2021-04-20 17:19:00,Homeless camping,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.15371646 32.7155531380001)
14773,2021-06-02 08:09:00,Homeless trash,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.202600893 32.7550455460001)
1017,2018-12-28 16:21:00,"Active homeless camp with refuse and other garbage debris.   Original camp previously reported via get it done, persons then moved the camp about10 yards east.  Also about 75 yards up to the hill and slightly west of this camp other abandoned camps with",True,True,False,False,True,True,True,True,False,False,True,False,POINT (-117.0920443 33.0046055)
25504,2020-12-15 10:44:00,"Abandoned boat on trailer converted to a homeless shelter, please remove this immediately , not needed in my neighborhood",True,True,False,False,False,True,False,True,False,False,False,False,POINT (-117.0583553 32.7536796)
39285,2022-08-22 08:00:00,There's a recurring group of homeless individuals living on the riverwalk. Most of these individuals are chronically homeless and have severe mental health issues. My downstairs neighbor was attacked by a homeless individual two weeks ago on the riverwal,True,True,False,True,False,False,False,False,True,False,False,False,POINT (-117.153351679 32.769956634)
31216,2021-10-19 05:48:00,Illegal Camping,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.06687737 32.752377467)
4946,2022-01-21 22:29:00,Homeless camping at park and ride - miramesa,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.119168059 32.917590507)
15852,2023-04-17 15:41:00+00:00,Homeless encampment made in parking lot from alley of apartment complex,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1106918 32.7580039)
52842,2022-12-01 10:05:00,Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0689607 32.5735486)
16529,2023-04-22 01:20:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1100763 32.7626241058292)
731,2020-11-27 16:47:00,"The owner has not moved this vehicle in over three months. It is a Toyota pickup truck with a Dolphin camper shell attached. The vehicle is completely loaded with debris, and some sharp objects like sheet metal projecting from it. I have seen evidence of",True,True,True,False,False,False,True,False,False,False,True,False,POINT (-117.07356 32.75913)
24808,2022-06-09 11:21:00,Homeless encampment blocking public sidewalk and parking spaces,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.158286788 32.71407996)
27351,2023-06-20 23:01:00+00:00,Encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1484645 32.7088563642521)
11424,2021-04-10 23:36:00,Encampment and gatherings in front of east village community church. Loud profanity and music and questional activities/behavior. Please work with east village community church they said they have made efforts to get law enforcement to help them with thi,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.152535161 32.710469096)
42602,2022-09-19 10:46:00,There are encampments under the I-5 on C St. which encroach into the bike lane.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.147519476 32.71686034)
24642,2021-08-27 07:37:00,Homeless camp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.066129167 32.7617059070001)
13301,2021-05-08 14:10:00,Homeless encampment set up on the pedestrian bridge over I-15 between Normal Heights and Kensington.  Camped out on the Kensington side.  Pedestrian access was blocked on evening of Thursday 5/6.  Morning of Sat 5/8 5+ people on bridge w items scattered-,True,True,False,False,True,False,False,False,False,False,False,False,POINT (-117.108421257 32.758770247)
54060,2023-11-03 18:33:00+00:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1505972 32.7084966666667)
58701,2023-11-24 23:21:00+00:00,Growing multiple tent homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1552397 32.7124865738938)
7862,2022-02-04 08:05:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.172232435 32.711387404)
1726,2023-01-11 20:35:00+00:00,Homeless troublemaker back. Screaming at people,True,True,False,False,False,False,False,False,True,False,False,False,POINT (-117.1575306 32.7502284266799)
52928,2022-11-25 11:32:00,Collapsed road and drainage. Blockades have been put there to prevent people or cars from falling but it?s only encouraging homeless to live there and bring trash near our bay. Location: 32.77 N 117.24 W,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.244836667 32.7704700000001)
38913,2023-08-14 15:32:00+00:00,Large homeless encampment blocking sidewalk,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1528722 32.7148975632394)
32624,2021-11-03 12:02:00,Homeless encampment on offramp sb 5 at Palm. There was a fire at location that has been extinguished.  RP is SDFD.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.089841253 32.584285804)
25247,2023-06-12 00:13:00+00:00,"Homeless parked in a white van for four days near Scripps Ranch Public Library.  The van is parked adjacent to the pathway taken by Miramar Elementary School and Scripps Ranch High School students. Also of concern is the encampment down the hill behind the van.  Scripps Ranch has experienced two serious fires, and the prospect of another is concerning. Thank you for keeping our community safe.",True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.1052413 32.9111067)
43866,2023-09-08 04:09:00+00:00,Homeless lady in public park near school.  Previously squatting at Mira Bella Apts. Has trash everywhere and yells at kids walking to school.,True,True,False,True,False,False,False,False,False,False,True,False,POINT (-117.1456679 32.8070219483566)
28334,2023-06-23 19:47:00+00:00,Homeless Encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1485265 32.7069913088946)
15021,2021-05-25 19:39:00,"Several homeless trespassing and camped in the canyon on Zena Drive between Billman and Meridian. Over the course of the day I have seen 3 different homeless going into the canyon with large garbage bags, small bags, multiple bags. Also carts with belong",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.057659514 32.7465386470001)
4969,2022-01-22 09:21:00,Homeless encampment... again,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.152305395 32.708411369)
33981,2023-07-23 20:16:00+00:00,homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1666192 32.8278137036968)
3096,2020-02-11 07:00:00,Overnight camping,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.162036769 32.7187095090001)
11099,2022-03-03 16:02:00,Homeless Encampment / Drug Dealing,True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.151733269 32.709003163)
29390,2023-07-03 21:08:00+00:00,Homless  encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0662116 32.7596895396166)
35051,2021-12-10 10:33:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.149844021 32.711409996)
44080,2022-09-30 14:47:00,602 encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.149703426 32.704610249)
46334,2022-10-09 08:25:00,Tents #1 14th St City?s Flagship Building,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.151847271 32.7056210370001)
38265,2023-08-15 02:33:00+00:00,No sidewalk access?homeless encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.159373 32.7230038693033)
54101,2023-11-01 03:30:00+00:00,"Homeless, Encampment",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1503087 32.7113860175348)
24022,2023-06-01 16:43:00+00:00,Homeless Trash and Debris,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1170786 32.9169972611864)
24710,2022-06-09 10:17:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.159317918 32.724613386)
49459,2022-10-29 16:33:00,Encampment north east side of Island and K,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.150483249 32.711017424)
33900,2023-07-24 15:44:00+00:00,Homeless encampment in front of salsa smoke on Garnett and Pacific Beach,True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.2420788 32.7996147273915)
3886,2019-09-05 17:42:00,Campsite across the street from Whole Foods near AT&T building,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1582473 32.7472368)
12273,2021-04-29 07:06:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.17891625 32.739524868)
22435,2022-05-23 08:36:00,Multiple Encampments along both sides 805 El Cajon Bridge,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.124956809 32.755347337)
36876,2022-08-09 17:06:00,Please do something about this ugly eye sore encampment right on the NE corner of University Ave and Boundary Street,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.123156285 32.7485535490001)
44018,2023-09-13 18:58:00+00:00,More homeless crap and mess left for someone else to clean up,True,True,False,False,False,False,False,True,False,False,False,False,POINT (-117.1400861 32.7137360580577)
26026,2023-06-14 23:34:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1627735 32.7083730139608)
54597,2023-11-02 00:44:00+00:00,Illegal Camping,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2032134 32.7502755356265)
22514,2023-05-23 18:13:00+00:00,Homeless,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2443349 32.7913363510456)
34893,2021-11-30 16:07:00,Truck with Camper,True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.075501904 32.746785953)
27206,2022-06-22 18:10:00,Encampment - drugs - feces - theft and many more nice things to see/smell while working my ass off to pay my bills.,True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.16297645 32.766243365)
2318,2021-01-25 12:31:00,Large camp again,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.15900945 32.750156378)
15052,2021-05-18 09:56:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.15903363 32.746675683)
53814,2023-10-26 20:57:00+00:00,Homeless starting fires,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1263499 32.757444837711)
11467,2022-03-04 14:28:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.143241056 32.722105179)
23741,2022-05-30 08:53:00,"Homeless encampment on 6 th Ave bridge I 5 overpass , individual has been camping at this location for weeks blocking pedestrian access with tent and belongings , need removal from San Diego police and environmental services",True,True,False,True,False,False,False,False,False,False,False,False,POINT (-117.159343939 32.722934627)
3892,2022-01-06 12:43:00,Illegal camp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.083336167 32.794513333)
27848,2021-09-21 13:32:00,Homeless encampment on sidewalk,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.123058203 32.748579347)
23722,2020-11-05 14:28:00,Multiple encampments impeding entire sidewalk.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1525805 32.705836667)
47506,2023-09-28 15:59:00+00:00,Homeless outreach; encampment debris under viaduct,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.223497 32.900939735567)
21000,2021-07-13 06:48:00,I am reporting that there have been many camps on c street between 9 and 10 ave. They are there every day. They are cleared from the area but return. They use drugs in the area. They are blocking sidewalk access. They are making a big mess. Please clear,True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.156141739 32.716802495)
13887,2023-04-03 21:59:00+00:00,Homeless Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1467425 32.7080617953338)
8661,2021-03-30 12:38:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.066101392 32.759763245)
10485,2022-03-15 06:21:00,Homeless encampment with fire.  Fire has been extinguished.  RP is SDFD.  Located under the trolley bridge.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1220402 32.7083972)
48499,2022-10-31 12:55:00,Doing drugs within 1000 feet of an elementary school.People camping out lighting matches and lighters smoking drugs. Started a small fire had to put it out. Acting rather belligerent and rude. There have been fires there before we don?t need any more. It,True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.167030218 32.725353457)
4644,2020-04-14 15:51:00,Human encampments over channel dumping human trash and illicit drug activities. This car is also part of the problem and many trailers that park along 1300 w morena boulevard. This is a high transient area! Please help,True,True,True,False,False,False,True,False,False,False,False,True,POINT (-117.204339 32.770505)
20585,2022-05-18 17:47:00,"Homeless in Mira Mesa.  Something has got to be done.  As soon as you exit the 15, by Best Buy, there are at least 4 homeless camps.  There is trash everywhere, bicycle hanging in tree, electric box open.  Is this representative of the town.  Horrible!",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.119342157 32.91755794)
15077,2023-04-16 18:20:00+00:00,Trash left from homeless encampment on Mira Mesa Bld between Montongo and parkdale.,True,True,False,False,False,False,False,True,False,False,False,False,POINT (-117.1522711 32.9119617337954)
54218,2023-11-04 18:51:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1593826 32.7431970549114)
17908,2020-08-26 14:11:00,"While, conducting security check, on the northeast corner of Park & E street of The Salvation Army. I noticed an abandoned tent underneath a blue tarp along with personal belongings. Metal or solid box like objects. Drugs, narcotics sales and public into",True,True,False,False,False,True,False,True,False,False,False,True,POINT (-117.1627688 32.7168846000001)
34934,2023-07-30 15:19:00+00:00,Illegal encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1591995 32.7384822476466)
34755,2022-08-03 17:25:00,Homeless,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.151898459 32.708757249)
4738,2020-04-15 21:44:00,Bums setting up camp in front of Winston's with dogs.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.25071386 32.74714182)
40461,2022-09-10 15:33:00,Homeless encampment blocking the sidewalk and a fire access door of the storage unit,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.084180862 32.5802656770001)
18472,2021-07-07 08:49:00,Encampment - 5th day today,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.24124331 32.75168174)
8847,2023-03-03 16:46:00+00:00,Homeless encampment on busy intersection. Multiple Carts blocked sidewalk. Seen pedestrains walk on the road at busy intersection on garnet ave. Accidents waiting to happen,True,True,False,False,False,False,False,False,False,True,True,False,POINT (-117.2193048 32.8061233981515)
22948,2023-05-24 23:40:00+00:00,Encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.158458 32.714808575024)
39247,2023-08-22 13:17:00+00:00,Homelessness,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.155126 32.7125421364937)
14209,2022-04-07 18:38:00,Vehicle parked for camping.,True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.135634013 32.7471074220001)
45508,2022-09-27 15:02:00,"Homeless outreach, large groups congregating blocking sidewalks",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.153421 32.711461655)
48094,2023-10-04 04:57:00+00:00,Encampment continues with additional people additional stuff on public sidewalk please offer shelter site or send to Corrections thank you,True,True,False,False,False,False,False,False,False,True,False,False,POINT (-117.0558903 32.7674249828041)
34591,2023-07-30 01:49:00+00:00,Same tents on C Street 10th to 11th.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1552329 32.7168575093384)
43082,2023-09-07 07:04:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1628902 32.7221961653046)
1322,2021-12-19 20:41:00,"Vagrants encamped on the sidewalk, blocking, using drugs,disturbing, and producing trash. On Riley St & Cauby St.",True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.208612226 32.7498099680001)
56145,2023-11-13 16:41:00+00:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1521937 32.7084129076303)
28735,2021-09-27 14:44:00,"Overnight encampment in Presidio area no overnight camping allowed, blue tent",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.196091004 32.758200479)
17846,2020-08-21 17:38:00,Doing drugs in dumspter cubbie encampment,True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.255690661 32.795050366)
26076,2023-06-15 04:57:00+00:00,"6/14/23. 2nd between Elm and Cedar continues to be a cesspool and has been for years. ADA issue. Residents and visitors have to walk in the street as the encampments overtake everything. Trash, filth, likely stolen bikes, bizarre behavior. This is a City liability when the next person is hurt because this is allowed to continue. Trash everywhere as well as in the street, also junk in street. Relocate all, clear and have Environmental Svcs treat the area. It is not safe for anyone.",True,True,False,True,False,False,False,False,False,False,True,False,POINT (-117.162988 32.7231468541965)
2055,2021-01-21 19:32:00,Large encampments impeding sidewalk access.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1576695 32.71467833)
6475,2022-02-04 16:52:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.061522889 32.55920706)
20735,2021-07-26 14:24:00,"One camp reported last week, now there are three and have installed a BBQ!",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.24862 32.7543688000001)
43790,2023-09-11 01:31:00+00:00,Tent encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2059944 32.7905367407746)
24097,2021-08-22 07:59:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.166396248 32.7580852080001)
9047,2021-04-03 09:16:00,Encampment tents bicycles trash,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.150434048 32.7102313510001)
22914,2022-05-27 14:54:00,homeless encampment with tons of trash. Between the railroad tracks & I-5 South Old Town Exit Ramp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.193952151 32.7470993360001)
59906,2023-11-27 02:10:00+00:00,Encampment on the sidewalk.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1512589 32.7083799777578)
23426,2023-06-01 14:36:00+00:00,Large homeless camp in sidewalk,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0636835 32.7632699169658)
